Date,Original_USD_EUR_Price,Original_USD_EUR_Price_Pct_Change,Original_USD_EUR_Price_Pct_Change_diff
2019-05-14,1.1232547760009766,-0.0003481922963568529,-0.001629188522416003
2019-05-15,1.1204482316970825,-0.0024985821238935335,-0.0021503898275366806
2019-05-16,1.1207244396209717,0.00024651556053667534,0.002745097684430209
2019-05-17,1.1173559427261353,-0.003005642400352837,-0.0032521579608895124
2019-05-20,1.1165324449539185,-0.0007370057657791751,0.002268636634573662
2019-05-21,1.1168566942214966,0.0002904073849743227,0.0010274131507534978
2019-05-22,1.1155484914779663,-0.001171325515886501,-0.0014617329008608237
2019-05-23,1.1155484914779663,0.0,0.001171325515886501
2019-05-24,1.1184556484222412,0.0026060336834154985,0.0026060336834154985
2019-05-27,1.1209630966186523,0.0022418843339460093,-0.0003641493494694892
2019-05-28,1.1193821430206299,-0.001410352939174686,-0.0036522372731206953
2019-05-29,1.1170687675476074,-0.002066653901392268,-0.0006563009622175819
2019-05-30,1.1137346029281616,-0.002984744284602603,-0.0009180903832103349
2019-05-31,1.1131147146224976,-0.0005565852978207664,0.0024281589867818365
2019-06-03,1.1174057722091675,0.0038550003250341636,0.00441158562285493
2019-06-04,1.124631643295288,0.006466649149158066,0.002611648824123902
2019-06-05,1.1254037618637085,0.0006865524129822109,-0.005780096736175855
2019-06-06,1.1229015588760376,-0.0022233824627768684,-0.0029099348757590793
2019-06-07,1.1276500225067139,0.0042287443571003,0.006452126819877169
2019-06-10,1.1320157051086426,0.0038714871766898362,-0.00035725718041046406
2019-06-11,1.1318106651306152,-0.00018112820970772603,-0.004052615386397562
2019-06-12,1.1329518556594849,0.0010082874848489354,0.0011894156945566614
2019-06-13,1.1295605897903442,-0.0029933009529046206,-0.004001588437753556
2019-06-14,1.1280443668365479,-0.0013423121942293115,0.0016509887586753091
2019-06-17,1.1217050552368164,-0.005619736054805369,-0.004277423860576057
